overview,original_title,poster_path
"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.The untold story begins.",The Amazing Spider-Man,https://image.tmdb.org/t/p/original//jIfkQNARYyERqRAq1p1c8xgePp4.jpg
"Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.Kevin has 23 distinct personalities. The 24th is about to be unleashed.",Split,https://image.tmdb.org/t/p/original//lli31lYTFpvxVBeFHWoe5PMfW5s.jpg
Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.Prepare for the Second Coming.,Deadpool 2,https://image.tmdb.org/t/p/original//to0spRl1CMDvyUbOnbb4fTk3VAd.jpg
"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.A roaring rampage of revenge.",Kill Bill: Vol. 1,https://image.tmdb.org/t/p/original//v7TaX8kXMXs5yFFGR41guUDNcnB.jpg
"Katniss Everdeen has returned home safe after winning the 74th Annual Hunger Games along with fellow tribute Peeta Mellark. Winning means that they must turn around and leave their family and close friends, embarking on a ""Victor's Tour"" of the districts. Along the way Katniss senses that a rebellion is simmering, but the Capitol is still very much in control as President Snow prepares the 75th Annual Hunger Games (The Quarter Quell) - a competition that could change Panem forever.Every revolution begins with a spark.",The Hunger Games: Catching Fire,https://image.tmdb.org/t/p/original//vrQHDXjVmbYzadOXQ0UaObunoy2.jpg
"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.Just because you're invited, doesn't mean you're welcome.",Get Out,https://image.tmdb.org/t/p/original//mE24wUCfjK8AoBBjaMjho7Rczr7.jpg
"Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Hit songs become instant classics. When Mercury's increasingly wild lifestyle starts to spiral out of control, Queen soon faces its greatest challenge yet – finding a way to keep the band together amid the success and excess.Fearless lives forever",Bohemian Rhapsody,https://image.tmdb.org/t/p/original//lHu1wtNaczFPGFDTrjCSzeLPTKN.jpg
"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.Miracles do happen.",The Green Mile,https://image.tmdb.org/t/p/original//8VG8fDNiy50H4FedGwdSVUPoaJe.jpg
"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow “runners” for a shot at escape.Remember. Survive. Run.",The Maze Runner,https://image.tmdb.org/t/p/original//ode14q7WtDugFDp78fo9lCsmay9.jpg
"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.Some guys just can't handle Vegas.",The Hangover,https://image.tmdb.org/t/p/original//uluhlXubGu1VxU63X9VHCLWDAYP.jpg
"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.The Adventure Continues...",The Empire Strikes Back,https://image.tmdb.org/t/p/original//nNAeTmF4CtdSgMDplXTDPOpYzsX.jpg
"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.The greatest fairy tale never told.",Shrek,https://image.tmdb.org/t/p/original//dyhaB19AICF7TO7CK2aD6KfymnQ.jpg
"Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.He's dying to become a chef.",Ratatouille,https://image.tmdb.org/t/p/original//t3vaWRPSf6WjDSamIkKDs1iQWna.jpg
The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.Manners maketh man.,Kingsman: The Secret Service,https://image.tmdb.org/t/p/original//ay7xwXn1G9fzX9TUBlkGA584rGi.jpg
"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.Here's to the fools who dream.",La La Land,https://image.tmdb.org/t/p/original//uDO8zWDhfWwoFdKS4fzkUJt0Rf0.jpg
"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.Only the act of true love will thaw a frozen heart.",Frozen,https://image.tmdb.org/t/p/original//kgwjIb2JDHRhNk13lmSxiClFjVk.jpg
"The story of the miraculous evacuation of Allied soldiers from Belgium, Britain, Canada and France, who were cut off and surrounded by the German army from the beaches and harbour of Dunkirk between May 26th and June 4th 1940 during World War II.When 400,000 men couldn't get home, home came for them.",Dunkirk,https://image.tmdb.org/t/p/original//b4Oe15CGLL61Ped0RAS9JpqdmCt.jpg
"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.Welcome to the urban jungle.",Zootopia,https://image.tmdb.org/t/p/original//hlK0e0wAQ3VLuJcsfIYPvb4JVud.jpg
"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.The average person uses 10% of their brain capacity. Imagine what she could do with 100%.",Lucy,https://image.tmdb.org/t/p/original//dhjyfcwEoW6jJ4Q7DpZTp6E58GA.jpg
"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.An adventure 65 million years in the making.",Jurassic Park,https://image.tmdb.org/t/p/original//oU7Oq2kFAAlGqbU4VoAE36g4hoI.jpg
A live-action adaptation of Disney's version of the classic tale of a cursed prince and a beautiful young woman who helps him break the spell.Be our guest.,Beauty and the Beast,https://image.tmdb.org/t/p/original//hKegSKIDep2ewJWPUQD7u0KqFIp.jpg
Captain Jack Sparrow works his way out of a blood debt with the ghostly Davy Jones to avoid eternal damnation.Captain Jack is back!,Pirates of the Caribbean: Dead Man's Chest,https://image.tmdb.org/t/p/original//uXEqmloGyP7UXAiphJUu2v2pcuE.jpg
Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.Fire burns brighter in the darkness,The Hunger Games: Mockingjay - Part 1,https://image.tmdb.org/t/p/original//4FAA18ZIja70d1Tu5hr5cj2q1sB.jpg
"Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound powers to protect the world from a shadowy organization looking for a symbiote of their own.The world has enough Superheroes.",Venom,https://image.tmdb.org/t/p/original//2uNW4WbgBXL25BAbXGLnLqX71Sw.jpg
"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.Are You Watching Closely?",The Prestige,https://image.tmdb.org/t/p/original//Ag2B2KHKQPukjH7WutmgnnSNurZ.jpg
"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.The last man on Earth is not alone",I Am Legend,https://image.tmdb.org/t/p/original//iPDkaSdKk2jRLTM65UOEoKtsIZ8.jpg
"The story follows Carol Danvers as she becomes one of the universe’s most powerful heroes when Earth is caught in the middle of a galactic war between two alien races. Set in the 1990s, Captain Marvel is an all-new adventure from a previously unseen period in the history of the Marvel Cinematic Universe.Higher. Further. Faster.",Captain Marvel,https://image.tmdb.org/t/p/original//AtsgWhDnHTq68L0lLsUrCnM7TjG.jpg
"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.All you need is one killer track.",Baby Driver,https://image.tmdb.org/t/p/original//rmnQ9jKW72bHu8uKlMjPIb2VLMI.jpg
"The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.Whoever saves one life, saves the world entire.",Schindler's List,https://image.tmdb.org/t/p/original//sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg
